label,text
1,PC_004345 PC_004339 PC_003631 PC_005986 PC_003861 PC_004348 PC_002446 PC_004082 PC_004504 PC_005971 PC_004612 PC_003455 PC_004106 PC_004349 PC_004613 PC_004107 PC_002791 PC_039339 PC_013599 PC_011418 PC_012332 PC_000736 PC_004104 PC_002228 PC_003175 PC_003993 PC_006970 PC_013597 PC_000735 PC_000735 PC_009983 PC_007049 PC_003254 PC_003456 PC_008899 PC_000736 PC_002228 PC_002880 PC_002229 PC_004014 PC_001065 PC_001330 PC_001956 PC_003456 PC_001857 PC_001472 PC_002881 PC_007920 PC_005700 PC_012329 PC_010636 PC_012330 PC_009984 PC_006587 PC_004346 PC_009883 PC_001776 PC_001768 PC_002406 PC_005083 PC_005403 PC_008957 PC_007921 PC_004343 PC_001259 PC_004347 PC_012331 PC_001991 PC_000358 PC_000560 PC_001503 PC_003268 PC_003453 PC_002148 PC_011579 PC_005457 PC_004611 PC_003454 PC_001331 PC_002004 PC_004103 PC_010090 PC_001498 PC_003567 PC_004344 PC_004345 PC_004105
1,PC_017808 PC_011413 PC_005317 PC_017814 PC_017815 PC_017816 PC_032922 PC_017817 PC_011415 PC_006353 PC_017818 PC_017809 PC_000721 PC_026804 PC_013592 PC_006347 PC_017819 PC_008841 PC_012327 PC_002938 PC_012328 PC_013587 PC_002458 PC_040184 PC_007448 PC_011416 PC_017820 PC_013593 PC_015141 PC_015127 PC_020889 PC_011417 PC_017821 PC_026806 PC_017822 PC_017823 PC_017824 PC_026807 PC_015129 PC_017825 PC_001426 PC_014929 PC_017810 PC_017811 PC_017812 PC_017813
0,PC_000248 PC_003203 PC_001070 PC_004121 PC_000622 PC_002589 PC_000094 PC_000286 PC_000184 PC_000059 PC_001454 PC_000253 PC_003586 PC_000709 PC_000431 PC_002151 PC_000167 PC_000309 PC_000667 PC_000571 PC_000021 PC_000346 PC_001166 PC_004847 PC_000666 PC_000416 PC_000054 PC_000270 PC_000665 PC_000316 PC_001478 PC_000233 PC_002152 PC_001428 PC_003098 PC_001510 PC_001266 PC_000223 PC_001682 PC_002738 PC_000102 PC_000203 PC_000488 PC_001034 PC_000530 PC_000069 PC_000943 PC_000026 PC_001823 PC_000001 PC_000083 PC_000429 PC_000236 PC_000465 PC_000955 PC_000072 PC_000875 PC_000191 PC_000317 PC_000053 PC_000278 PC_000196 PC_005917 PC_000120 PC_001068 PC_001232 PC_000840 PC_001732 PC_001737 PC_000010 PC_003637 PC_004842 PC_000000 PC_000768 PC_000082 PC_000101 PC_001908 PC_002016 PC_001364 PC_000070 PC_000066 PC_002640 PC_000208 PC_000623 PC_000058 PC_000921 PC_000235 PC_000363 PC_000663 PC_001165 PC_001035 PC_000014 PC_000024 PC_000809 PC_003582 PC_002641 PC_002414 PC_000993 PC_000044 PC_000018 PC_001965 PC_003102 PC_001860 PC_000089 PC_000206 PC_000060 PC_000650 PC_002948 PC_000062 PC_000260 PC_000178 PC_000071 PC_000821 PC_000063 PC_000339 PC_000186 PC_000085 PC_000159 PC_000279 PC_000040 PC_000156 PC_000088 PC_000127 PC_000697 PC_001167 PC_000146 PC_000168 PC_001429 PC_001680 PC_000464 PC_000254 PC_001067 PC_002233 PC_000087 PC_000202 PC_000217 PC_002153 PC_000192 PC_000128 PC_000195 PC_000344 PC_000169 PC_000079 PC_000259 PC_000280 PC_000839 PC_000651 PC_000020 PC_007946 PC_001431 PC_000113 PC_001479 PC_003196 PC_000508 PC_001476 PC_000463 PC_000232 PC_004280 PC_000145 PC_001636 PC_000144 PC_000257 PC_002159 PC_000887 PC_001637 PC_000179 PC_000326 PC_000139 PC_000300 PC_000288 PC_000136 PC_001169 PC_000122 PC_003204 PC_001139 PC_001909 PC_000977 PC_000729 PC_000106 PC_000095 PC_001046 PC_002649 PC_001274 PC_000006 PC_000281 PC_000228 PC_004845 PC_000249 PC_007945 PC_001597 PC_000647 PC_001368 PC_000262 PC_000090 PC_000064 PC_000844 PC_002739 PC_000767 PC_000166 PC_000214 PC_000057 PC_002286 PC_000315 PC_000004 PC_000277 PC_000049 PC_003808 PC_000284 PC_000250 PC_012358 PC_000215 PC_000546 PC_005041 PC_000183 PC_000126 PC_000209 PC_001365 PC_000251 PC_000227 PC_001540 PC_000858 PC_004843 PC_000295 PC_001640 PC_000240 PC_001205 PC_000157 PC_000135 PC_000322 PC_000239 PC_000226 PC_000238 PC_000140 PC_001511 PC_000019 PC_000633 PC_000475 PC_000261 PC_001269 PC_003636 PC_000103 PC_000789 PC_000710 PC_000432 PC_000118 PC_000011 PC_000041 PC_000225 PC_000910 PC_000876 PC_000121 PC_000107 PC_000009 PC_001233 PC_002295 PC_001550 PC_004920 PC_000216 PC_000237 PC_000224 PC_001595 PC_004554 PC_000252 PC_008353 PC_000077 PC_000056
1,PC_003993 PC_004014 PC_001065 PC_001330 PC_001956 PC_001857 PC_001472 PC_002881 PC_007920 PC_005700 PC_026720 PC_006970 PC_021555 PC_006587 PC_021556 PC_001776 PC_001768 PC_002406 PC_005083 PC_005403 PC_008957 PC_007921 PC_009426 PC_004343 PC_001259 PC_012331 PC_001991 PC_000358 PC_000560 PC_001503 PC_003268 PC_003453 PC_002148 PC_006630 PC_011579 PC_005457 PC_003454 PC_001331 PC_018140 PC_002004 PC_024333 PC_004103 PC_010090 PC_001498 PC_008447 PC_008267 PC_012497 PC_011580 PC_008016 PC_011581 PC_021557 PC_008017 PC_008017 PC_011582 PC_005165 PC_000736 PC_004012 PC_006365 PC_004628 PC_001825 PC_001825 PC_003782 PC_003361 PC_002221 PC_002089 PC_003553 PC_002228 PC_002222 PC_005310 PC_001672 PC_003631 PC_007156 PC_004856 PC_015536 PC_015537 PC_007156 PC_004856 PC_002880 PC_033623 PC_033624 PC_010489 PC_002229
0,PC_000248 PC_000118 PC_000094 PC_000286 PC_000184 PC_000059 PC_002588 PC_000253 PC_000709 PC_002653 PC_003646 PC_000309 PC_000441 PC_000667 PC_002795 PC_000021 PC_000346 PC_001166 PC_001433 PC_000416 PC_002466 PC_000270 PC_000956 PC_003202 PC_000430 PC_006502 PC_002587 PC_000233 PC_001551 PC_001428 PC_001861 PC_003385 PC_000223 PC_001682 PC_003098 PC_003894 PC_000102 PC_001034 PC_000530 PC_005708 PC_000026 PC_001136 PC_000001 PC_000083 PC_000429 PC_000069 PC_000236 PC_000465 PC_000955 PC_000072 PC_000191 PC_000317 PC_005344 PC_000053 PC_000278 PC_000196 PC_000875 PC_000649 PC_000120 PC_002200 PC_000857 PC_000891 PC_000332 PC_000010 PC_000025 PC_002288 PC_000000 PC_001732 PC_001135 PC_000082 PC_000101 PC_001908 PC_000996 PC_000070 PC_000066 PC_000045 PC_000208 PC_001590 PC_001165 PC_000623 PC_000058 PC_004117 PC_000235 PC_000363 PC_000663 PC_001302 PC_003465 PC_000024 PC_000809 PC_002638 PC_003582 PC_002641 PC_000920 PC_003581 PC_000044 PC_000018 PC_000207 PC_000787 PC_000089 PC_000206 PC_000821 PC_000060 PC_000060 PC_003895 PC_002948 PC_000062 PC_000260 PC_000178 PC_000063 PC_000339 PC_000186 PC_000071 PC_000697 PC_000085 PC_000159 PC_000279 PC_000040 PC_000156 PC_000088 PC_000127 PC_001911 PC_000146 PC_000168 PC_000202 PC_001429 PC_001680 PC_000464 PC_000254 PC_000345 PC_000087 PC_000217 PC_002153 PC_000192 PC_000128 PC_002285 PC_000195 PC_000708 PC_007464 PC_000344 PC_006663 PC_004603 PC_000169 PC_000079 PC_000259 PC_000280 PC_000232 PC_000976 PC_000280 PC_000020 PC_000113 PC_001912 PC_000308 PC_004281 PC_003638 PC_000463 PC_000287 PC_000139 PC_000145 PC_000600 PC_000144 PC_000257 PC_001033 PC_000990 PC_003039 PC_000179 PC_000326 PC_000300 PC_000106 PC_000288 PC_000136 PC_000122 PC_000668 PC_000241 PC_001552 PC_000977 PC_000729 PC_000769 PC_000095 PC_004845 PC_002163 PC_001367 PC_000877 PC_000006 PC_000281 PC_000228 PC_000249 PC_000294 PC_000647 PC_001102 PC_014936 PC_000999 PC_002954 PC_000262 PC_000090 PC_000064 PC_001739 PC_000767 PC_000166 PC_000214 PC_001102 PC_001393 PC_000315 PC_000004 PC_014937 PC_007271 PC_000049 PC_003808 PC_000284 PC_000250 PC_000215 PC_006349 PC_000183 PC_000126 PC_000209 PC_001365 PC_000251 PC_000227 PC_000858 PC_001640 PC_000240 PC_001733 PC_001102 PC_000157 PC_004603 PC_000135 PC_000322 PC_000239 PC_000226 PC_000238 PC_000019 PC_000633 PC_003584 PC_000057 PC_000261 PC_000415 PC_003636 PC_002007 PC_002008 PC_000432 PC_009542 PC_000011 PC_009033 PC_000011 PC_001432 PC_000041 PC_000225 PC_000910 PC_000876 PC_001765 PC_000009 PC_001018 PC_000383 PC_004920 PC_000216 PC_001511 PC_000237 PC_000224 PC_002009 PC_000338 PC_000252 PC_000077 PC_000056 PC_015181 PC_000622 PC_002589
0,PC_005175 PC_002116 PC_007948 PC_026868 PC_003119 PC_000992 PC_021785 PC_020605 PC_005200 PC_002405 PC_026869 PC_025699 PC_033831 PC_011277 PC_025700 PC_013846 PC_025701 PC_013431 PC_026870 PC_038188 PC_029324 PC_005712 PC_001821 PC_026871 PC_025641 PC_026245 PC_026873 PC_002116 PC_026874 PC_003189 PC_003029 PC_001075 PC_008488 PC_020689
1,PC_008751 PC_011264 PC_025676 PC_025677 PC_020587 PC_006237 PC_003028 PC_003189 PC_004518 PC_004814 PC_005894 PC_005894 PC_003029 PC_014903 PC_014899 PC_003030 PC_007830 PC_001774 PC_001584 PC_007375 PC_011256 PC_012162 PC_001775 PC_012146 PC_011265 PC_001389 PC_006238 PC_011266 PC_025679 PC_011267 PC_011268 PC_011269 PC_008752 PC_020555 PC_011251 PC_012147 PC_012148 PC_012149 PC_010501 PC_012150 PC_020583 PC_005325 PC_006582 PC_025682 PC_010502 PC_013412 PC_032178 PC_032179 PC_013426 PC_032180
1,PC_007458 PC_006357 PC_003864 PC_005168 PC_020907 PC_026500 PC_007930 PC_012340 PC_002396 PC_000521 PC_005991 PC_005703 PC_001164 PC_026797 PC_013720 PC_009868 PC_017838 PC_008745 PC_011314 PC_003092 PC_002635 PC_002457 PC_000124 PC_004910 PC_011503 PC_001857 PC_001472 PC_034537 PC_026802 PC_011559 PC_005700 PC_007455 PC_041388 PC_034538 PC_034539 PC_002000 PC_004666 PC_015754 PC_004616 PC_001768 PC_008900 PC_018019 PC_006356 PC_001958 PC_001473 PC_027281 PC_034540 PC_007457 PC_003780 PC_001500 PC_002146 PC_002001 PC_017923 PC_009991 PC_008853 PC_008450 PC_010082 PC_003632 PC_003633 PC_004112
1,PC_001955 PC_015411 PC_000568 PC_012431 PC_003095 PC_000975 PC_002657 PC_002793 PC_003277 PC_002942 PC_026379 PC_001064 PC_001027 PC_002168 PC_000874 PC_001231 PC_000414 PC_001100 PC_005199 PC_012432 PC_000468 PC_015410 PC_001371 PC_001856 PC_017852 PC_003373 PC_000269 PC_001309 PC_001198 PC_005731 PC_005711 PC_001915 PC_009374 PC_001427 PC_001829 PC_003788 PC_001329 PC_002724 PC_003924 PC_002314 PC_002294 PC_002315 PC_002524 PC_012429 PC_001646 PC_003925 PC_001362 PC_002316 PC_000307 PC_001226 PC_001357 PC_001301 PC_001295 PC_003865 PC_001584 PC_000507 PC_000855 PC_001634 PC_004057 PC_006627 PC_015412 PC_008420 PC_011504 PC_012430
1,PC_001955 PC_015411 PC_000568 PC_012431 PC_003095 PC_000975 PC_002657 PC_002793 PC_003277 PC_002942 PC_026379 PC_001064 PC_001027 PC_002168 PC_000874 PC_001231 PC_000414 PC_001100 PC_005199 PC_012432 PC_000468 PC_015410 PC_001371 PC_001856 PC_017852 PC_003373 PC_000269 PC_001309 PC_001198 PC_005731 PC_005711 PC_001915 PC_009374 PC_001427 PC_001829 PC_003788 PC_001329 PC_002724 PC_003924 PC_002314 PC_002294 PC_002315 PC_002524 PC_012429 PC_001646 PC_003925 PC_001362 PC_002316 PC_000307 PC_001226 PC_001357 PC_001301 PC_001295 PC_003865 PC_001584 PC_000507 PC_000855 PC_001634 PC_004057 PC_006627 PC_015412 PC_008420 PC_011504 PC_012430
1,PC_001955 PC_007060 PC_003276 PC_003095 PC_007570 PC_000975 PC_005698 PC_002793 PC_003277 PC_002942 PC_003022 PC_015162 PC_003959 PC_003096 PC_003960 PC_000874 PC_001231 PC_000414 PC_015163 PC_001100 PC_000100 PC_001856 PC_013618 PC_017852 PC_000696 PC_015164 PC_000269 PC_009549 PC_001198 PC_003634 PC_004914 PC_001391 PC_000992 PC_009374 PC_003370 PC_007076 PC_005704 PC_002462 PC_005327 PC_002405 PC_004941 PC_003372 PC_003460 PC_003461 PC_004817 PC_005410 PC_003462 PC_005705 PC_003278 PC_000307 PC_001226 PC_001357 PC_001301 PC_001295 PC_004916 PC_002575 PC_000507 PC_000855 PC_001634 PC_002794 PC_001363 PC_011686 PC_004617 PC_021841 PC_001030
1,PC_012161 PC_001388 PC_014897 PC_005884 PC_025670 PC_013424 PC_014899 PC_001774 PC_032165 PC_013425 PC_025671 PC_017508 PC_025672 PC_025673 PC_004265 PC_017509 PC_032166 PC_003793 PC_005323 PC_014901 PC_003559 PC_034822 PC_003560 PC_001389 PC_003188 PC_032168 PC_032169 PC_032170 PC_032171 PC_003554 PC_032172 PC_003794 PC_032173 PC_008752 PC_032174 PC_011251 PC_012147 PC_012148 PC_012149 PC_012150 PC_020583 PC_005325 PC_006582 PC_020586 PC_032175 PC_032176 PC_013412 PC_017507 PC_010498 PC_014896
1,PC_007086 PC_010708 PC_018016 PC_026370 PC_002173 PC_026372 PC_026373 PC_002313 PC_015170 PC_021378 PC_005185 PC_002463 PC_021379 PC_033300 PC_033301 PC_002221 PC_002089 PC_018017 PC_002222 PC_001294 PC_007502 PC_004609 PC_010015 PC_001164 PC_005407 PC_004501 PC_033302 PC_013720 PC_002025 PC_009868 PC_026375 PC_005169 PC_002636 PC_011428 PC_003092 PC_000438 PC_000124 PC_004910 PC_011503 PC_002026 PC_001857 PC_018018 PC_007837 PC_003021 PC_009367 PC_003362 PC_004616 PC_001768 PC_021380 PC_008900 PC_012427 PC_018019 PC_001958 PC_001473 PC_033305 PC_000358 PC_010641 PC_000560 PC_007457 PC_005878 PC_027282 PC_013719 PC_001500 PC_000989 PC_001498 PC_015407 PC_003303 PC_015406
1,PC_018347 PC_018353 PC_013714 PC_018354 PC_011603 PC_018253 PC_018355 PC_018356 PC_018357 PC_008481 PC_018256 PC_015251 PC_026955 PC_018345 PC_018358 PC_026956 PC_018346 PC_021969 PC_018359 PC_003402 PC_003403 PC_015534 PC_018135 PC_018360 PC_018361 PC_012407 PC_021970 PC_018362 PC_017725 PC_018363 PC_018364 PC_015629 PC_018365 PC_018348 PC_018366 PC_021967 PC_018367 PC_018368 PC_021968 PC_018369 PC_018349 PC_018350 PC_015628 PC_018351 PC_018352
0,PC_000248 PC_003470 PC_002589 PC_000094 PC_000286 PC_000184 PC_000059 PC_002588 PC_000253 PC_000709 PC_002653 PC_003646 PC_001273 PC_005173 PC_000167 PC_000309 PC_000667 PC_002795 PC_000021 PC_000346 PC_001267 PC_001907 PC_000416 PC_000069 PC_000054 PC_000270 PC_000956 PC_000316 PC_000233 PC_001551 PC_001428 PC_001861 PC_001266 PC_000223 PC_000875 PC_001682 PC_001964 PC_000102 PC_004487 PC_000530 PC_005708 PC_000026 PC_001136 PC_001823 PC_000001 PC_002162 PC_000083 PC_000429 PC_000236 PC_000465 PC_004917 PC_000072 PC_000191 PC_000317 PC_000053 PC_004285 PC_001364 PC_002097 PC_005917 PC_000120 PC_001068 PC_001232 PC_000840 PC_000332 PC_000010 PC_000025 PC_001592 PC_001165 PC_000000 PC_000768 PC_000082 PC_000101 PC_001908 PC_000996 PC_000070 PC_000066 PC_000045 PC_000208 PC_002638 PC_000623 PC_000058 PC_000921 PC_000235 PC_000363 PC_000663 PC_001302 PC_003465 PC_000014 PC_000024 PC_000821 PC_000809 PC_000994 PC_001202 PC_000920 PC_003581 PC_000044 PC_000018 PC_000207 PC_000787 PC_000089 PC_000697 PC_000206 PC_000060 PC_000650 PC_002948 PC_000062 PC_000260 PC_000178 PC_000063 PC_000339 PC_000186 PC_000071 PC_000202 PC_000085 PC_000159 PC_000279 PC_000040 PC_000156 PC_000088 PC_000127 PC_001167 PC_000146 PC_000168 PC_002285 PC_001429 PC_001168 PC_001680 PC_000464 PC_000254 PC_000345 PC_002233 PC_000087 PC_000217 PC_001174 PC_000232 PC_000192 PC_000128 PC_000195 PC_000344 PC_000169 PC_000079 PC_000259 PC_000258 PC_000651 PC_000020 PC_000139 PC_011007 PC_000113 PC_001366 PC_000508 PC_001476 PC_002296 PC_000287 PC_000145 PC_001636 PC_004918 PC_000106 PC_000257 PC_004621 PC_002272 PC_001637 PC_000179 PC_000326 PC_000300 PC_000288 PC_000136 PC_000122 PC_000808 PC_001913 PC_008880 PC_000241 PC_001552 PC_000977 PC_000729 PC_000769 PC_000095 PC_001046 PC_001367 PC_000249 PC_000877 PC_001274 PC_005709 PC_000006 PC_001234 PC_000281 PC_000228 PC_000294 PC_000572 PC_001271 PC_001102 PC_000440 PC_000262 PC_000090 PC_000064 PC_000844 PC_000767 PC_000166 PC_000214 PC_001393 PC_000315 PC_000057 PC_000004 PC_000277 PC_000049 PC_003808 PC_000284 PC_000250 PC_000215 PC_003107 PC_000183 PC_000126 PC_000546 PC_000209 PC_001365 PC_000251 PC_000227 PC_004379 PC_001822 PC_000240 PC_001733 PC_000157 PC_000135 PC_000295 PC_000322 PC_000239 PC_000226 PC_000238 PC_000140 PC_000019 PC_000633 PC_003584 PC_000261 PC_001269 PC_000922 PC_003636 PC_000103 PC_000789 PC_000710 PC_000432 PC_000011 PC_000041 PC_000225 PC_000910 PC_000876 PC_000118 PC_000121 PC_000107 PC_000009 PC_001233 PC_002295 PC_000333 PC_000216 PC_000237 PC_000224 PC_001595 PC_000441 PC_000338 PC_000252 PC_008353 PC_000077 PC_000056 PC_001070 PC_004121 PC_000622 PC_001464 PC_002465
0,PC_015443 PC_013745 PC_013745 PC_013745 PC_021461 PC_021461 PC_004977 PC_004977 PC_004978 PC_004667 PC_026482 PC_001209 PC_005447 PC_033409 PC_033410 PC_008446 PC_006281 PC_021459 PC_008916 PC_021461 PC_021460 PC_007149 PC_005448 PC_005448 PC_003930 PC_003930 PC_003497 PC_003497 PC_003497 PC_004395 PC_004395 PC_004679 PC_008916 PC_001124 PC_026481 PC_015443 PC_026485 PC_026487 PC_000158 PC_004681 PC_006744 PC_004681 PC_021464 PC_021464 PC_021464 PC_026486 PC_033413 PC_011544 PC_004680 PC_012470 PC_021463 PC_001413 PC_033412 PC_015437 PC_015437 PC_015437 PC_015437 PC_015437 PC_013745 PC_013745
1,PC_003496 PC_004539 PC_000984 PC_002317 PC_002029 PC_004976 PC_000916 PC_000030 PC_000266 PC_000219 PC_000880 PC_004587 PC_000731 PC_000948 PC_000022 PC_003929 PC_000171 PC_000031 PC_000379 PC_001054 PC_000032 PC_000016 PC_000534 PC_001436 PC_005206 PC_001650 PC_001055 PC_001918 PC_000564 PC_000061 PC_000812 PC_000653 PC_001743 PC_006043 PC_002822 PC_000043 PC_000027 PC_003307 PC_003671 PC_000036 PC_002030 PC_004677 PC_000356 PC_002964 PC_000289 PC_000037 PC_000267 PC_001618 PC_000745 PC_000407 PC_003123 PC_000881 PC_000038 PC_000268 PC_007994 PC_000035 PC_000028 PC_012463 PC_012464 PC_012465 PC_000132 PC_003418 PC_000153 PC_000165 PC_001153 PC_005131 PC_000078 PC_000536 PC_001437 PC_000017 PC_000722 PC_000119 PC_000092 PC_013543 PC_018066 PC_000443 PC_002672 PC_001648 PC_003308 PC_000276 PC_009435 PC_003125 PC_009637 PC_000535
0,PC_000248 PC_003203 PC_001070 PC_004121 PC_000622 PC_002589 PC_000094 PC_000286 PC_000184 PC_000059 PC_001454 PC_000253 PC_003586 PC_000709 PC_000431 PC_002151 PC_000167 PC_000309 PC_000667 PC_000571 PC_000021 PC_000346 PC_001166 PC_004847 PC_000666 PC_000416 PC_000054 PC_000270 PC_000665 PC_000316 PC_001478 PC_000233 PC_002152 PC_001428 PC_003098 PC_001510 PC_001266 PC_000223 PC_001682 PC_002738 PC_000102 PC_000203 PC_000488 PC_001034 PC_000530 PC_000069 PC_000943 PC_000026 PC_001823 PC_000001 PC_000083 PC_000429 PC_000236 PC_000465 PC_000955 PC_000072 PC_000875 PC_000191 PC_000317 PC_000053 PC_000278 PC_000196 PC_005917 PC_000120 PC_001068 PC_001232 PC_000840 PC_001732 PC_001737 PC_000010 PC_003637 PC_004842 PC_000000 PC_000768 PC_000082 PC_000101 PC_001908 PC_002016 PC_001364 PC_000070 PC_000066 PC_002640 PC_000208 PC_000623 PC_000058 PC_000921 PC_000235 PC_000363 PC_000663 PC_001165 PC_001035 PC_000014 PC_000024 PC_000809 PC_003582 PC_002641 PC_002414 PC_000993 PC_000044 PC_000018 PC_001965 PC_003102 PC_001860 PC_000089 PC_000206 PC_000060 PC_000650 PC_002948 PC_000062 PC_000260 PC_000178 PC_000071 PC_000821 PC_000063 PC_000339 PC_000186 PC_000085 PC_000159 PC_000279 PC_000040 PC_000156 PC_000088 PC_000127 PC_000697 PC_001167 PC_000146 PC_000168 PC_001429 PC_001680 PC_000464 PC_000254 PC_001067 PC_002233 PC_000087 PC_000202 PC_000217 PC_002153 PC_000192 PC_000128 PC_000195 PC_000344 PC_000169 PC_000079 PC_000259 PC_000280 PC_000839 PC_000651 PC_000020 PC_007946 PC_001431 PC_000113 PC_001479 PC_003196 PC_000508 PC_001476 PC_000463 PC_000232 PC_004280 PC_000145 PC_001636 PC_000144 PC_000257 PC_002159 PC_000887 PC_001637 PC_000179 PC_000326 PC_000139 PC_000300 PC_000288 PC_000136 PC_001169 PC_000122 PC_003204 PC_001139 PC_001909 PC_000977 PC_000729 PC_000106 PC_000095 PC_001046 PC_002649 PC_001274 PC_000006 PC_000281 PC_000228 PC_004845 PC_000249 PC_007945 PC_001597 PC_000647 PC_001368 PC_000262 PC_000090 PC_000064 PC_000844 PC_002739 PC_000767 PC_000166 PC_000214 PC_000057 PC_002286 PC_000315 PC_000004 PC_000277 PC_000049 PC_003808 PC_000284 PC_000250 PC_012358 PC_000215 PC_000546 PC_005041 PC_000183 PC_000126 PC_000209 PC_001365 PC_000251 PC_000227 PC_001540 PC_000858 PC_004843 PC_000295 PC_001640 PC_000240 PC_001205 PC_000157 PC_000135 PC_000322 PC_000239 PC_000226 PC_000238 PC_000140 PC_001511 PC_000019 PC_000633 PC_000475 PC_000261 PC_001269 PC_003636 PC_000103 PC_000789 PC_000710 PC_000432 PC_000118 PC_000011 PC_000041 PC_000225 PC_000910 PC_000876 PC_000121 PC_000107 PC_000009 PC_001233 PC_002295 PC_001550 PC_004920 PC_000216 PC_000237 PC_000224 PC_001595 PC_004554 PC_000252 PC_008353 PC_000077 PC_000056
1,PC_026042 PC_032873 PC_026044 PC_005662 PC_032874 PC_026045 PC_004021 PC_026046 PC_032869 PC_017795 PC_020755 PC_003450 PC_011406 PC_026043 PC_032875 PC_001359 PC_008313 PC_005983 PC_007044 PC_026047 PC_002124 PC_026048 PC_008337 PC_005398 PC_040857 PC_020870 PC_026049 PC_026050 PC_003087 PC_012178 PC_032870 PC_008268 PC_005317 PC_020871 PC_015124 PC_017797 PC_015125 PC_012318 PC_032871 PC_032876 PC_007045 PC_015126 PC_032872 PC_025693
1,PC_002228 PC_002880 PC_002229 PC_004014 PC_001065 PC_001330 PC_001956 PC_001857 PC_001472 PC_002881 PC_003176 PC_010039 PC_008756 PC_022492 PC_010707 PC_002000 PC_004666 PC_001776 PC_004616 PC_005312 PC_004113 PC_006810 PC_015536 PC_018693 PC_018694 PC_000005 PC_005403 PC_008957 PC_007921 PC_004343 PC_001259 PC_002396 PC_005717 PC_001991 PC_000358 PC_001957 PC_007056 PC_003268 PC_003453 PC_002148 PC_005457 PC_003454 PC_001331 PC_001582 PC_002001 PC_010647 PC_009388 PC_008267 PC_012497 PC_011580 PC_008016 PC_004856 PC_021838 PC_007156 PC_008016 PC_008016 PC_011581 PC_021557 PC_008017 PC_008017 PC_011582 PC_005165 PC_004012 PC_000735 PC_006365 PC_004628 PC_001825 PC_001825 PC_003782 PC_003361 PC_002221 PC_009365 PC_015623 PC_002396 PC_006339 PC_002089 PC_003553 PC_002222 PC_005310 PC_001672 PC_003631 PC_015537 PC_012558 PC_000736
0,PC_002615 PC_002438 PC_001280 PC_003648 PC_000719 PC_001078 PC_000862 PC_001696 PC_001144 PC_002616 PC_000438 PC_000495 PC_001076 PC_000148 PC_005718 PC_004320 PC_005634 PC_003220 PC_000899 PC_000013 PC_000799 PC_005118 PC_000828 PC_011771 PC_000231 PC_000244 PC_001402 PC_004125 PC_001002 PC_000023 PC_007055 PC_001080 PC_000386 PC_000824 PC_005359 PC_010937 PC_000365 PC_008882 PC_005945 PC_003272 PC_003458 PC_001196 PC_001004
1,PC_007458 PC_006357 PC_003864 PC_005168 PC_006687 PC_020908 PC_008450 PC_017837 PC_007930 PC_012340 PC_002396 PC_005991 PC_000521 PC_009990 PC_005703 PC_001164 PC_005407 PC_015150 PC_015151 PC_004501 PC_015152 PC_009868 PC_002635 PC_017838 PC_008745 PC_005169 PC_002636 PC_003092 PC_009992 PC_003863 PC_015153 PC_013610 PC_001472 PC_007455 PC_000760 PC_020909 PC_005985 PC_007836 PC_007837 PC_003021 PC_009367 PC_003362 PC_008346 PC_005312 PC_006356 PC_004113 PC_001958 PC_002096 PC_001473 PC_000358 PC_010641 PC_000560 PC_007457 PC_003780 PC_001500 PC_013608 PC_000989 PC_002001 PC_008847 PC_008853 PC_020910 PC_007458 PC_003632 PC_003633 PC_004112
0,PC_012779 PC_012780 PC_027630 PC_012781 PC_001712 PC_011760 PC_011745 PC_011761 PC_014055 PC_015921 PC_014056 PC_027634 PC_022382 PC_001695 PC_018658 PC_001361 PC_010961 PC_009961 PC_022857 PC_010962 PC_012782 PC_006673 PC_007059 PC_035231 PC_022858 PC_011309 PC_010225 PC_010203 PC_010254 PC_002133 PC_035228 PC_011759 PC_000865 PC_001711 PC_012783 PC_002648 PC_015922 PC_001158 PC_000130 PC_001414 PC_003576 PC_027627 PC_000723 PC_002134 PC_006330 PC_010963 PC_027632 PC_001286 PC_008804 PC_011763 PC_001807 PC_011764 PC_001806 PC_011765 PC_000182 PC_000936 PC_010964 PC_001538 PC_022384 PC_014057 PC_010255 PC_014058 PC_011766 PC_006591 PC_011767 PC_001092 PC_001898 PC_011768 PC_010965 PC_011762 PC_012785 PC_022381 PC_027629
1,PC_007458 PC_006357 PC_003864 PC_005168 PC_020907 PC_026500 PC_007930 PC_012340 PC_002396 PC_000521 PC_005991 PC_005703 PC_001164 PC_026797 PC_013720 PC_009868 PC_017838 PC_008745 PC_011314 PC_003092 PC_002635 PC_002457 PC_000124 PC_004910 PC_011503 PC_001857 PC_001472 PC_034537 PC_026802 PC_011559 PC_005700 PC_007455 PC_041388 PC_034538 PC_034539 PC_002000 PC_004666 PC_015754 PC_004616 PC_001768 PC_008900 PC_018019 PC_006356 PC_001958 PC_001473 PC_027281 PC_034540 PC_007457 PC_003780 PC_001500 PC_002146 PC_002001 PC_017923 PC_009991 PC_008853 PC_008450 PC_010082 PC_003632 PC_003633 PC_004112
